"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"LAZIO 1";"Monterotondo";"MAZZANO ROMANO";2027,00;1008,00;1731,00;874,00;1635,00;45,00
"LAZIO 1";"Monterotondo";"MONTEROTONDO";27723,00;13425,00;23810,00;11747,00;22722,00;445,00
"LAZIO 1";"Monterotondo";"MORLUPO";5666,00;2762,00;4876,00;2408,00;4647,00;97,00
"LAZIO 1";"Monterotondo";"NAZZANO";1023,00;507,00;887,00;441,00;834,00;25,00
"LAZIO 1";"Monterotondo";"PONZANO ROMANO";834,00;422,00;738,00;380,00;662,00;53,00
"LAZIO 1";"Monterotondo";"RIANO";5134,00;2550,00;4564,00;2252,00;4140,00;230,00
"LAZIO 1";"Monterotondo";"RIGNANO FLAMINIO";5576,00;2727,00;4859,00;2392,00;4464,00;215,00
"LAZIO 1";"Monterotondo";"SACROFANO";4416,00;2139,00;3721,00;1803,00;3560,00;73,00
"LAZIO 1";"Monterotondo";"SANT'ORESTE";2814,00;1371,00;2434,00;1217,00;2278,00;67,00
"LAZIO 1";"Monterotondo";"TORRITA TIBERINA";762,00;362,00;654,00;317,00;604,00;28,00
"LAZIO 1";"Monterotondo";"TREVIGNANO ROMANO";3492,00;1688,00;3051,00;1507,00;2919,00;66,00
"LAZIO 1";"Guidonia Montecelio";"GUIDONIA MONTECELIO";56321,00;27680,00;47831,00;23824,00;45499,00;820,00
"LAZIO 1";"Guidonia Montecelio";"MARCELLINA";4223,00;2031,00;3600,00;1765,00;3418,00;74,00
"LAZIO 1";"Guidonia Montecelio";"MENTANA";30071,00;14759,00;25395,00;12691,00;24080,00;562,00
"LAZIO 1";"Guidonia Montecelio";"MONTEFLAVIO";1161,00;556,00;1032,00;511,00;902,00;83,00
"LAZIO 1";"Guidonia Montecelio";"MONTELIBRETTI";4039,00;1942,00;3755,00;1827,00;3307,00;265,00
"LAZIO 1";"Guidonia Montecelio";"MONTORIO ROMANO";1525,00;765,00;1398,00;691,00;1165,00;169,00
"LAZIO 1";"Guidonia Montecelio";"MORICONE";1953,00;959,00;1683,00;838,00;1589,00;44,00
"LAZIO 1";"Guidonia Montecelio";"NEROLA";1219,00;594,00;1035,00;514,00;976,00;23,00
"LAZIO 1";"Guidonia Montecelio";"PALOMBARA SABINA";8383,00;4090,00;7261,00;3593,00;6793,00;184,00
"LAZIO 1";"Guidonia Montecelio";"SANT'ANGELO ROMANO";2492,00;1254,00;2090,00;1061,00;1972,00;49,00
"LAZIO 1";"Tivoli";"AFFILE";1380,00;672,00;1132,00;571,00;1041,00;47,00
"LAZIO 1";"Tivoli";"AGOSTA";1327,00;621,00;1252,00;596,00;1048,00;143,00
"LAZIO 1";"Tivoli";"ANTICOLI CORRADO";783,00;380,00;721,00;358,00;664,00;39,00
"LAZIO 1";"Tivoli";"ARCINAZZO ROMANO";1167,00;570,00;1026,00;511,00;911,00;60,00
"LAZIO 1";"Tivoli";"ARSOLI";1324,00;630,00;1151,00;570,00;1092,00;29,00
"LAZIO 1";"Tivoli";"BELLEGRA";2457,00;1226,00;2248,00;1132,00;1993,00;191,00
"LAZIO 1";"Tivoli";"CAMERATA NUOVA";393,00;186,00;299,00;154,00;282,00;11,00
"LAZIO 1";"Tivoli";"CANTERANO";317,00;151,00;296,00;143,00;243,00;41,00
"LAZIO 1";"Tivoli";"CAPRANICA PRENESTINA";287,00;133,00;253,00;124,00;237,00;6,00
"LAZIO 1";"Tivoli";"CASAPE";625,00;294,00;564,00;269,00;440,00;104,00
"LAZIO 1";"Tivoli";"CASTEL MADAMA";5330,00;2594,00;4746,00;2352,00;4231,00;278,00
"LAZIO 1";"Tivoli";"CERRETO LAZIALE";873,00;428,00;786,00;390,00;721,00;30,00
"LAZIO 1";"Tivoli";"CERVARA DI ROMA";415,00;208,00;335,00;180,00;308,00;13,00
"LAZIO 1";"Tivoli";"CICILIANO";941,00;459,00;817,00;410,00;782,00;21,00
"LAZIO 1";"Tivoli";"CINETO ROMANO";537,00;265,00;467,00;244,00;449,00;6,00
"LAZIO 1";"Tivoli";"GERANO";1021,00;501,00;911,00;456,00;851,00;28,00
"LAZIO 1";"Tivoli";"JENNE";439,00;218,00;370,00;191,00;338,00;22,00
"LAZIO 1";"Tivoli";"LICENZA";825,00;395,00;707,00;352,00;653,00;19,00
"LAZIO 1";"Tivoli";"MANDELA";631,00;323,00;594,00;308,00;541,00;31,00
"LAZIO 1";"Tivoli";"MARANO EQUO";651,00;318,00;549,00;284,00;500,00;23,00
"LAZIO 1";"Tivoli";"OLEVANO ROMANO";5222,00;2559,00;4504,00;2232,00;4168,00;159,00
"LAZIO 1";"Tivoli";"PERCILE";230,00;113,00;202,00;104,00;184,00;11,00
"LAZIO 1";"Tivoli";"PISONIANO";646,00;304,00;565,00;282,00;525,00;23,00
"LAZIO 1";"Tivoli";"POLI";1726,00;830,00;1553,00;757,00;1441,00;68,00
"LAZIO 1";"Tivoli";"RIOFREDDO";635,00;306,00;601,00;297,00;523,00;57,00
"LAZIO 1";"Tivoli";"ROCCA CANTERANO";217,00;110,00;177,00;97,00;165,00;8,00
"LAZIO 1";"Tivoli";"ROCCA DI CAVE";320,00;159,00;276,00;141,00;260,00;9,00
"LAZIO 1";"Tivoli";"ROCCAGIOVINE";249,00;115,00;233,00;110,00;211,00;18,00
"LAZIO 1";"Tivoli";"ROCCA SANTO STEFANO";758,00;399,00;758,00;399,00;646,00;81,00
"LAZIO 1";"Tivoli";"ROIATE";684,00;330,00;584,00;291,00;525,00;41,00
"LAZIO 1";"Tivoli";"ROVIANO";1167,00;559,00;1033,00;508,00;972,00;32,00
"LAZIO 1";"Tivoli";"SAMBUCI";724,00;359,00;641,00;333,00;601,00;24,00
"LAZIO 1";"Tivoli";"SAN GREGORIO DA SASSOLA";1232,00;595,00;1062,00;529,00;948,00;46,00
"LAZIO 1";"Tivoli";"SAN POLO DEI CAVALIERI";1863,00;937,00;1645,00;822,00;1477,00;118,00
"LAZIO 1";"Tivoli";"SAN VITO ROMANO";2653,00;1262,00;2358,00;1139,00;2214,00;48,00
"LAZIO 1";"Tivoli";"SARACINESCO";145,00;81,00;119,00;72,00;105,00;8,00
"LAZIO 1";"Tivoli";"SUBIACO";7544,00;3698,00;6644,00;3329,00;6004,00;375,00
"LAZIO 1";"Tivoli";"TIVOLI";42959,00;20764,00;36748,00;18023,00;34787,00;739,00
"LAZIO 1";"Tivoli";"VALLEPIETRA";347,00;173,00;301,00;155,00;275,00;16,00
"LAZIO 1";"Tivoli";"VALLINFREDA";279,00;145,00;249,00;133,00;221,00;21,00
"LAZIO 1";"Tivoli";"VICOVARO";3234,00;1548,00;2747,00;1345,00;2557,00;57,00
"LAZIO 1";"Tivoli";"VIVARO ROMANO";201,00;96,00;174,00;85,00;150,00;14,00
"LAZIO 1";"Colleferro";"ARTENA";9401,00;4652,00;8210,00;4116,00;7597,00;286,00
"LAZIO 1";"Colleferro";"CARPINETO ROMANO";4739,00;2351,00;3800,00;1904,00;3537,00;124,00
"LAZIO 1";"Colleferro";"CASTEL SAN PIETRO ROMANO";580,00;275,00;506,00;244,00;470,00;15,00
"LAZIO 1";"Colleferro";"CAVE";7683,00;3766,00;6619,00;3259,00;6041,00;281,00
"LAZIO 1";"Colleferro";"COLLEFERRO";18254,00;8802,00;15635,00;7592,00;14486,00;675,00
"LAZIO 1";"Colleferro";"GALLICANO NEL LAZIO";3621,00;1792,00;3174,00;1598,00;2995,00;108,00
"LAZIO 1";"Colleferro";"GAVIGNANO";1413,00;691,00;1213,00;597,00;1152,00;30,00
"LAZIO 1";"Colleferro";"GENAZZANO";3955,00;1947,00;3955,00;1947,00;3689,00;136,00
"LAZIO 1";"Colleferro";"GORGA";684,00;324,00;605,00;286,00;558,00;22,00
"LAZIO 1";"Colleferro";"LABICO";2776,00;1349,00;2453,00;1209,00;2319,00;54,00
"LAZIO 1";"Colleferro";"LARIANO";7948,00;3869,00;7002,00;3452,00;6595,00;203,00
"LAZIO 1";"Colleferro";"MONTELANICO";1683,00;811,00;1349,00;661,00;1264,00;33,00
"LAZIO 1";"Colleferro";"PALESTRINA";14287,00;6930,00;12680,00;6253,00;12026,00;298,00
"LAZIO 1";"Colleferro";"SEGNI";7464,00;3593,00;6460,00;3193,00;6080,00;180,00
"LAZIO 1";"Colleferro";"VALMONTONE";10123,00;4936,00;8901,00;4353,00;8349,00;264,00
"LAZIO 1";"Colleferro";"ZAGAROLO";10300,00;5071,00;8870,00;4404,00;8392,00;158,00
"LAZIO 1";"Marino";"CASTEL GANDOLFO";6775,00;3276,00;6007,00;2938,00;5679,00;176,00
"LAZIO 1";"Marino";"COLONNA";2685,00;1297,00;2419,00;1172,00;2343,00;33,00
"LAZIO 1";"Marino";"FRASCATI";17152,00;8265,00;15231,00;7429,00;14628,00;231,00
"LAZIO 1";"Marino";"GROTTAFERRATA";15000,00;7052,00;13094,00;6230,00;12604,00;194,00
"LAZIO 1";"Marino";"MARINO";29209,00;14153,00;25533,00;12609,00;24451,00;399,00
"LAZIO 1";"Marino";"MONTECOMPATRI";6984,00;3408,00;6082,00;3001,00;5781,00;115,00
"LAZIO 1";"Marino";"MONTE PORZIO CATONE";6754,00;3249,00;5941,00;2891,00;5690,00;87,00
"LAZIO 1";"Marino";"ROCCA DI PAPA";10373,00;5123,00;9169,00;4564,00;8771,00;156,00
"LAZIO 1";"Marino";"ROCCA PRIORA";7963,00;3925,00;7091,00;3513,00;6568,00;299,00
"LAZIO 1";"Marino";"SAN CESAREO";7600,00;3769,00;6765,00;3376,00;6384,00;155,00
"LAZIO 1";"Velletri";"ALBANO LAZIALE";28526,00;13608,00;25047,00;12127,00;24030,00;385,00
"LAZIO 1";"Velletri";"ARICCIA";14880,00;7336,00;12501,00;6134,00;11654,00;503,00
"LAZIO 1";"Velletri";"GENZANO DI ROMA";18844,00;9196,00;16622,00;8124,00;15436,00;680,00
"LAZIO 1";"Velletri";"LANUVIO";7717,00;3832,00;6759,00;3388,00;6441,00;150,00
"LAZIO 1";"Velletri";"NEMI";1458,00;714,00;1351,00;668,00;1275,00;40,00
"LAZIO 1";"Velletri";"VELLETRI";39616,00;19074,00;34461,00;16918,00;32676,00;817,00
"LAZIO 1";"Pomezia";"ANZIO";34206,00;16568,00;28442,00;13914,00;27313,00;468,00
"LAZIO 1";"Pomezia";"ARDEA";23682,00;11732,00;20403,00;10177,00;18788,00;939,00
"LAZIO 1";"Pomezia";"NETTUNO";32848,00;15779,00;27647,00;13417,00;26202,00;524,00
"LAZIO 1";"Pomezia";"POMEZIA";37893,00;18828,00;32286,00;16147,00;30620,00;596,00
"LAZIO 2";"Viterbo";"BASSANO IN TEVERINA";982,00;480,00;850,00;423,00;785,00;32,00
"LAZIO 2";"Viterbo";"BOMARZO";1341,00;647,00;1157,00;561,00;1117,00;26,00
"LAZIO 2";"Viterbo";"CALCATA";713,00;354,00;603,00;300,00;556,00;31,00
"LAZIO 2";"Viterbo";"CANEPINA";2511,00;1218,00;2255,00;1104,00;2068,00;99,00
"LAZIO 2";"Viterbo";"CAPRAROLA";4311,00;2060,00;3888,00;1854,00;3549,00;217,00
"LAZIO 2";"Viterbo";"CARBOGNANO";1617,00;786,00;1449,00;712,00;1260,00;132,00
"LAZIO 2";"Viterbo";"CASTEL SANT'ELIA";1726,00;858,00;1503,00;744,00;1404,00;57,00
"LAZIO 2";"Viterbo";"CIVITA CASTELLANA";12924,00;6200,00;11328,00;5516,00;10597,00;407,00
"LAZIO 2";"Viterbo";"CORCHIANO";2676,00;1302,00;2347,00;1161,00;2225,00;56,00
"LAZIO 2";"Viterbo";"FABRICA DI ROMA";5310,00;2586,00;4598,00;2253,00;4168,00;265,00
"LAZIO 2";"Viterbo";"FALERIA";1658,00;817,00;1468,00;726,00;1273,00;130,00
"LAZIO 2";"Viterbo";"GALLESE";2329,00;1141,00;2075,00;1028,00;1859,00;129,00
"LAZIO 2";"Viterbo";"NEPI";6297,00;3148,00;5497,00;2766,00;5148,00;162,00
"LAZIO 2";"Viterbo";"ORTE";6586,00;3153,00;5758,00;2828,00;5454,00;153,00
"LAZIO 2";"Viterbo";"RONCIGLIONE";6586,00;3167,00;5801,00;2823,00;5455,00;147,00
"LAZIO 2";"Viterbo";"SORIANO NEL CIMINO";6808,00;3299,00;5994,00;2910,00;5426,00;355,00
"LAZIO 2";"Viterbo";"VALLERANO";2097,00;1015,00;1932,00;938,00;1769,00;113,00
"LAZIO 2";"Viterbo";"VASANELLO";3134,00;1559,00;2889,00;1440,00;2654,00;157,00
"LAZIO 2";"Viterbo";"VIGNANELLO";3975,00;1963,00;3479,00;1752,00;3261,00;120,00
"LAZIO 2";"Viterbo";"VITERBO";50979,00;24332,00;44886,00;21939,00;42639,00;849,00
"LAZIO 2";"Viterbo";"VITORCHIANO";2623,00;1253,00;2320,00;1129,00;2123,00;116,00
"LAZIO 2";"Tarquinia";"ACQUAPENDENTE";4998,00;2415,00;4445,00;2175,00;4158,00;210,00
"LAZIO 2";"Tarquinia";"ARLENA DI CASTRO";723,00;352,00;698,00;343,00;648,00;35,00
"LAZIO 2";"Tarquinia";"BAGNOREGIO";3229,00;1550,00;2795,00;1391,00;2539,00;110,00
"LAZIO 2";"Tarquinia";"BARBARANO ROMANO";762,00;384,00;670,00;353,00;643,00;19,00
"LAZIO 2";"Tarquinia";"BASSANO ROMANO";3607,00;1766,00;3213,00;1568,00;2950,00;198,00
"LAZIO 2";"Tarquinia";"BLERA";2717,00;1341,00;2369,00;1181,00;2253,00;71,00
"LAZIO 2";"Tarquinia";"BOLSENA";3624,00;1738,00;3077,00;1495,00;2832,00;122,00
"LAZIO 2";"Tarquinia";"CANINO";4334,00;2113,00;3970,00;1944,00;3666,00;221,00
"LAZIO 2";"Tarquinia";"CAPODIMONTE";1489,00;726,00;1281,00;621,00;1220,00;30,00
"LAZIO 2";"Tarquinia";"CAPRANICA";4541,00;2192,00;4085,00;1979,00;3871,00;94,00
"LAZIO 2";"Tarquinia";"CASTIGLIONE IN TEVERINA";1960,00;953,00;1724,00;860,00;1635,00;57,00
"LAZIO 2";"Tarquinia";"CELLENO";1121,00;541,00;981,00;489,00;935,00;30,00
"LAZIO 2";"Tarquinia";"CELLERE";1140,00;549,00;1014,00;502,00;961,00;38,00
"LAZIO 2";"Tarquinia";"CIVITELLA D'AGLIANO";1528,00;736,00;1285,00;639,00;1186,00;42,00
"LAZIO 2";"Tarquinia";"FARNESE";1575,00;732,00;1319,00;635,00;1224,00;48,00
"LAZIO 2";"Tarquinia";"GRADOLI";1306,00;664,00;1117,00;585,00;1046,00;37,00
"LAZIO 2";"Tarquinia";"GRAFFIGNANO";1976,00;949,00;1713,00;859,00;1592,00;64,00
"LAZIO 2";"Tarquinia";"GROTTE DI CASTRO";2603,00;1268,00;2259,00;1130,00;2077,00;109,00
"LAZIO 2";"Tarquinia";"ISCHIA DI CASTRO";2093,00;1014,00;1847,00;921,00;1690,00;96,00
"LAZIO 2";"Tarquinia";"LATERA";943,00;481,00;754,00;395,00;690,00;42,00
"LAZIO 2";"Tarquinia";"LUBRIANO";801,00;407,00;736,00;379,00;661,00;57,00
"LAZIO 2";"Tarquinia";"MARTA";2935,00;1449,00;2577,00;1283,00;2236,00;182,00
"LAZIO 2";"Tarquinia";"MONTALTO DI CASTRO";6539,00;3195,00;5691,00;2821,00;5367,00;145,00
"LAZIO 2";"Tarquinia";"MONTEFIASCONE";10991,00;5260,00;9614,00;4702,00;8990,00;300,00
"LAZIO 2";"Tarquinia";"MONTE ROMANO";1656,00;796,00;1601,00;854,00;1517,00;35,00
"LAZIO 2";"Tarquinia";"MONTEROSI";1943,00;964,00;1615,00;804,00;1510,00;51,00
"LAZIO 2";"Tarquinia";"ONANO";1088,00;512,00;920,00;445,00;869,00;28,00
"LAZIO 2";"Tarquinia";"ORIOLO ROMANO";2478,00;1216,00;2197,00;1077,00;2016,00;95,00
"LAZIO 2";"Tarquinia";"PIANSANO";1896,00;934,00;1673,00;837,00;1555,00;74,00
"LAZIO 2";"Tarquinia";"PROCENO";575,00;287,00;507,00;254,00;474,00;20,00
"LAZIO 2";"Tarquinia";"SAN LORENZO NUOVO";1798,00;879,00;1589,00;802,00;1466,00;81,00
"LAZIO 2";"Tarquinia";"SUTRI";4223,00;2071,00;3646,00;1777,00;3494,00;72,00
"LAZIO 2";"Tarquinia";"TARQUINIA";13085,00;6416,00;11132,00;5569,00;10536,00;240,00
"LAZIO 2";"Tarquinia";"TESSENNANO";372,00;192,00;322,00;174,00;308,00;7,00
"LAZIO 2";"Tarquinia";"TUSCANIA";6653,00;3252,00;5987,00;2914,00;5537,00;243,00
"LAZIO 2";"Tarquinia";"VALENTANO";2465,00;1198,00;2246,00;1098,00;2071,00;116,00
"LAZIO 2";"Tarquinia";"VEJANO";1776,00;848,00;1583,00;762,00;1474,00;57,00
"LAZIO 2";"Tarquinia";"VETRALLA";10479,00;5016,00;9280,00;4488,00;8495,00;490,00
"LAZIO 2";"Tarquinia";"VILLA SAN GIOVANNI IN TUSCIA";982,00;470,00;883,00;437,00;818,00;29,00
"LAZIO 2";"Rieti";"ACCUMOLI";676,00;349,00;500,00;270,00;478,00;12,00
"LAZIO 2";"Rieti";"AMATRICE";2572,00;1292,00;1899,00;1011,00;1745,00;63,00
"LAZIO 2";"Rieti";"ANTRODOCO";2588,00;1257,00;2110,00;1034,00;1990,00;49,00
"LAZIO 2";"Rieti";"ASCREA";260,00;124,00;216,00;108,00;189,00;10,00
"LAZIO 2";"Rieti";"BELMONTE IN SABINA";521,00;268,00;449,00;230,00;419,00;20,00
"LAZIO 2";"Rieti";"BORBONA";654,00;318,00;526,00;275,00;493,00;25,00
"LAZIO 2";"Rieti";"BORGO VELINO";3978,00;2023,00;3277,00;1706,00;3046,00;113,00
"LAZIO 2";"Rieti";"BORGOROSE";750,00;372,00;703,00;352,00;636,00;52,00
"LAZIO 2";"Rieti";"CANTALICE";2367,00;1142,00;1949,00;970,00;1792,00;85,00
"LAZIO 2";"Rieti";"CANTALUPO IN SABINA";1280,00;611,00;1125,00;547,00;1037,00;25,00
"LAZIO 2";"Rieti";"CASAPROTA";612,00;302,00;522,00;274,00;487,00;13,00
"LAZIO 2";"Rieti";"CASPERIA";924,00;453,00;767,00;388,00;708,00;30,00
"LAZIO 2";"Rieti";"CASTEL DI TORA";303,00;163,00;233,00;127,00;222,00;6,00
"LAZIO 2";"Rieti";"CASTELNUOVO DI FARFA";774,00;380,00;707,00;354,00;651,00;31,00
"LAZIO 2";"Rieti";"CASTEL SANT'ANGELO";1130,00;536,00;920,00;443,00;866,00;23,00
"LAZIO 2";"Rieti";"CITTADUCALE";5606,00;2733,00;4917,00;2419,00;4580,00;140,00
"LAZIO 2";"Rieti";"CITTAREALE";444,00;222,00;390,00;208,00;318,00;62,00
"LAZIO 2";"Rieti";"COLLALTO SABINO";464,00;215,00;412,00;194,00;377,00;28,00
"LAZIO 2";"Rieti";"COLLE DI TORA";348,00;179,00;288,00;151,00;273,00;6,00
"LAZIO 2";"Rieti";"COLLEGIOVE";158,00;74,00;132,00;62,00;122,00;5,00
"LAZIO 2";"Rieti";"COLLEVECCHIO";1246,00;604,00;1051,00;524,00;973,00;25,00
"LAZIO 2";"Rieti";"COLLI SUL VELINO";414,00;213,00;364,00;192,00;324,00;11,00
"LAZIO 2";"Rieti";"CONCERVIANO";371,00;184,00;274,00;143,00;255,00;12,00
"LAZIO 2";"Rieti";"CONFIGNI";602,00;280,00;528,00;253,00;478,00;28,00
"LAZIO 2";"Rieti";"CONTIGLIANO";2768,00;1330,00;2356,00;1166,00;2203,00;67,00
"LAZIO 2";"Rieti";"COTTANELLO";505,00;261,00;402,00;218,00;371,00;17,00
"LAZIO 2";"Rieti";"FARA IN SABINA";8743,00;4245,00;7718,00;3780,00;7091,00;344,00
"LAZIO 2";"Rieti";"FIAMIGNANO";1527,00;766,00;1347,00;678,00;1188,00;51,00
"LAZIO 2";"Rieti";"FORANO";2126,00;1015,00;1864,00;913,00;1760,00;32,00
"LAZIO 2";"Rieti";"FRASSO SABINO";482,00;234,00;424,00;204,00;400,00;11,00
"LAZIO 2";"Rieti";"GRECCIO";1271,00;609,00;1068,00;530,00;1020,00;20,00
"LAZIO 2";"Rieti";"LABRO";295,00;140,00;224,00;113,00;203,00;10,00
"LAZIO 2";"Rieti";"LEONESSA";2375,00;1101,00;1934,00;945,00;1810,00;69,00
"LAZIO 2";"Rieti";"LONGONE SABINO";599,00;288,00;498,00;254,00;463,00;18,00
"LAZIO 2";"Rieti";"MAGLIANO SABINA";3137,00;1495,00;2663,00;1306,00;2491,00;87,00
"LAZIO 2";"Rieti";"MARCETELLI";133,00;63,00;99,00;53,00;93,00;4,00
"LAZIO 2";"Rieti";"MICIGLIANO";132,00;67,00;93,00;52,00;89,00;2,00
"LAZIO 2";"Rieti";"MOMPEO";486,00;223,00;408,00;195,00;369,00;27,00
"LAZIO 2";"Rieti";"MONTASOLA";378,00;204,00;260,00;143,00;240,00;10,00
"LAZIO 2";"Rieti";"MONTEBUONO";766,00;381,00;649,00;334,00;587,00;30,00
"LAZIO 2";"Rieti";"MONTELEONE SABINO";1086,00;527,00;1003,00;493,00;882,00;82,00
"LAZIO 2";"Rieti";"MONTENERO SABINO";315,00;168,00;254,00;141,00;235,00;12,00
"LAZIO 2";"Rieti";"MONTE SAN GIOVANNI IN SABINA";610,00;311,00;536,00;274,00;508,00;18,00
"LAZIO 2";"Rieti";"MONTOPOLI DI SABINA";3000,00;1453,00;2658,00;1330,00;2523,00;57,00
"LAZIO 2";"Rieti";"MORRO REATINO";346,00;166,00;267,00;133,00;250,00;10,00
"LAZIO 2";"Rieti";"NESPOLO";222,00;122,00;183,00;100,00;168,00;6,00
"LAZIO 2";"Rieti";"ORVINIO";387,00;191,00;310,00;158,00;298,00;5,00
"LAZIO 2";"Rieti";"PAGANICO";164,00;80,00;141,00;69,00;126,00;13,00
"LAZIO 2";"Rieti";"PESCOROCCHIANO";2450,00;1207,00;2057,00;1026,00;1806,00;173,00
"LAZIO 2";"Rieti";"PETRELLA SALTO";1265,00;601,00;974,00;491,00;923,00;28,00
"LAZIO 2";"Rieti";"POGGIO BUSTONE";1761,00;869,00;1561,00;785,00;1469,00;41,00
"LAZIO 2";"Rieti";"POGGIO CATINO";1019,00;499,00;884,00;446,00;848,00;15,00
"LAZIO 2";"Rieti";"POGGIO MIRTETO";4287,00;2041,00;3723,00;1815,00;3561,00;71,00
"LAZIO 2";"Rieti";"POGGIO MOIANO";2029,00;991,00;1851,00;915,00;1763,00;54,00
"LAZIO 2";"Rieti";"POGGIO NATIVO";1629,00;808,00;1468,00;762,00;1393,00;36,00
"LAZIO 2";"Rieti";"POGGIO SAN LORENZO";449,00;215,00;395,00;193,00;369,00;14,00
"LAZIO 2";"Rieti";"POSTA";729,00;342,00;556,00;279,00;517,00;24,00
"LAZIO 2";"Rieti";"POZZAGLIA SABINA";423,00;191,00;327,00;154,00;302,00;11,00
"LAZIO 2";"Rieti";"RIETI";38362,00;18213,00;32830,00;15973,00;30754,00;828,00
"LAZIO 2";"Rieti";"RIVODUTRI";1080,00;515,00;924,00;463,00;870,00;17,00
"LAZIO 2";"Rieti";"ROCCANTICA";522,00;247,00;453,00;222,00;419,00;18,00
"LAZIO 2";"Rieti";"ROCCA SINIBALDA";754,00;371,00;604,00;308,00;566,00;20,00
"LAZIO 2";"Rieti";"SALISANO";470,00;217,00;416,00;199,00;378,00;19,00
"LAZIO 2";"Rieti";"SCANDRIGLIA";2021,00;965,00;1735,00;841,00;1626,00;49,00
"LAZIO 2";"Rieti";"SELCI";826,00;405,00;716,00;358,00;664,00;30,00
"LAZIO 2";"Rieti";"STIMIGLIANO";1553,00;746,00;1329,00;656,00;1248,00;24,00
"LAZIO 2";"Rieti";"TARANO";985,00;484,00;854,00;435,00;785,00;39,00
"LAZIO 2";"Rieti";"TOFFIA";734,00;354,00;634,00;312,00;576,00;27,00
"LAZIO 2";"Rieti";"TORRICELLA IN SABINA";1033,00;506,00;925,00;463,00;835,00;66,00
"LAZIO 2";"Rieti";"TORRI IN SABINA";1020,00;509,00;879,00;454,00;789,00;37,00
"LAZIO 2";"Rieti";"TURANIA";247,00;126,00;209,00;110,00;200,00;2,00
"LAZIO 2";"Rieti";"VACONE";223,00;104,00;199,00;99,00;192,00;7,00
"LAZIO 2";"Rieti";"VARCO SABINO";269,00;125,00;204,00;109,00;180,00;12,00
"LAZIO 2";"Frosinone";"AMASENO";3584,00;1803,00;3034,00;1544,00;2755,00;152,00
"LAZIO 2";"Frosinone";"ARNARA";2326,00;1119,00;1855,00;889,00;1684,00;87,00
"LAZIO 2";"Frosinone";"BOVILLE ERNICA";7308,00;3593,00;6291,00;3214,00;5854,00;271,00
"LAZIO 2";"Frosinone";"CASTRO DEI VOLSCI";4568,00;2200,00;3852,00;1890,00;3339,00;350,00
"LAZIO 2";"Frosinone";"CECCANO";18796,00;9170,00;15743,00;7905,00;14362,00;630,00
"LAZIO 2";"Frosinone";"FROSINONE";40362,00;19275,00;34249,00;16677,00;32181,00;866,00
"LAZIO 2";"Frosinone";"GIULIANO DI ROMA";1947,00;950,00;1584,00;793,00;1445,00;56,00
"LAZIO 2";"Frosinone";"POFI";4481,00;2221,00;3137,00;1571,00;2823,00;169,00
"LAZIO 2";"Frosinone";"RIPI";4559,00;2237,00;3666,00;1862,00;3435,00;147,00
"LAZIO 2";"Frosinone";"TORRICE";4506,00;2213,00;3233,00;1602,00;3052,00;95,00
"LAZIO 2";"Frosinone";"VALLECORSA";2769,00;1359,00;2342,00;1191,00;2083,00;178,00
"LAZIO 2";"Frosinone";"VEROLI";16838,00;8341,00;14191,00;7177,00;13142,00;477,00
"LAZIO 2";"Frosinone";"VILLA SANTO STEFANO";1484,00;742,00;1240,00;624,00;1118,00;79,00
"LAZIO 2";"Alatri";"ACUTO";1558,00;729,00;1345,00;649,00;1271,00;30,00
"LAZIO 2";"Alatri";"ALATRI";21430,00;10410,00;18864,00;9334,00;17533,00;700,00
"LAZIO 2";"Alatri";"ANAGNI";17155,00;8362,00;14926,00;7342,00;13001,00;1236,00
"LAZIO 2";"Alatri";"COLLEPARDO";779,00;402,00;721,00;375,00;582,00;116,00
"LAZIO 2";"Alatri";"FERENTINO";17050,00;8261,00;14076,00;6922,00;12920,00;561,00
"LAZIO 2";"Alatri";"FILETTINO";487,00;256,00;445,00;237,00;393,00;39,00
"LAZIO 2";"Alatri";"FIUGGI";7384,00;3568,00;6381,00;3120,00;6045,00;138,00
"LAZIO 2";"Alatri";"FUMONE";1800,00;886,00;1631,00;814,00;1324,00;195,00
"LAZIO 2";"Alatri";"GUARCINO";1433,00;698,00;1203,00;594,00;1109,00;49,00
"LAZIO 2";"Alatri";"MOROLO";2599,00;1277,00;2095,00;1077,00;1917,00;109,00
"LAZIO 2";"Alatri";"PALIANO";6201,00;3056,00;5493,00;2726,00;5118,00;152,00
"LAZIO 2";"Alatri";"PATRICA";2771,00;1364,00;2190,00;1085,00;1938,00;188,00
"LAZIO 2";"Alatri";"PIGLIO";3840,00;1883,00;3435,00;1712,00;3265,00;100,00
"LAZIO 2";"Alatri";"SERRONE";2488,00;1230,00;2210,00;1115,00;2029,00;104,00
"LAZIO 2";"Alatri";"SGURGOLA";2079,00;1022,00;1856,00;927,00;1677,00;132,00
"LAZIO 2";"Alatri";"SUPINO";4392,00;2167,00;3561,00;1752,00;3101,00;321,00
"LAZIO 2";"Alatri";"TORRE CAJETANI";1068,00;527,00;914,00;456,00;826,00;43,00
"LAZIO 2";"Alatri";"TREVI NEL LAZIO";1602,00;753,00;1449,00;684,00;1247,00;146,00
