"circ";"coll";"comune";"cognome";"nome";"datanascita";"luogonascita";"sesso";"TOTVOTI";"descrcontrass"
"CAMPANIA 2";"Cava de' Tirreni";"ATRANI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";286,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"ATRANI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";8,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"ATRANI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";27,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"ATRANI";"TARADASH";"MARCO";;"LIVORNO";"M";337,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"CAVA DE' TIRRENI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";14867,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"CAVA DE' TIRRENI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";373,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"CAVA DE' TIRRENI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";1432,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"CAVA DE' TIRRENI";"TARADASH";"MARCO";;"LIVORNO";"M";17169,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"CETARA";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";599,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"CETARA";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";7,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"CETARA";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";52,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"CETARA";"TARADASH";"MARCO";;"LIVORNO";"M";797,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"CONCA DEI MARINI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";240,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"CONCA DEI MARINI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";1,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"CONCA DEI MARINI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";18,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"CONCA DEI MARINI";"TARADASH";"MARCO";;"LIVORNO";"M";181,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"FURORE";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";206,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"FURORE";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";4,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"FURORE";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";6,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"FURORE";"TARADASH";"MARCO";;"LIVORNO";"M";198,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"MAIORI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";1518,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"MAIORI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";80,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"MAIORI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";183,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"MAIORI";"TARADASH";"MARCO";;"LIVORNO";"M";1667,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"MINORI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";1122,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"MINORI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";18,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"MINORI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";67,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"MINORI";"TARADASH";"MARCO";;"LIVORNO";"M";707,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"NOCERA SUPERIORE";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";5703,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"NOCERA SUPERIORE";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";543,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"NOCERA SUPERIORE";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";790,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"NOCERA SUPERIORE";"TARADASH";"MARCO";;"LIVORNO";"M";6303,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"POSITANO";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";753,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"POSITANO";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";30,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"POSITANO";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";100,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"POSITANO";"TARADASH";"MARCO";;"LIVORNO";"M";1315,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"PRAIANO";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";495,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"PRAIANO";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";7,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"PRAIANO";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";42,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"PRAIANO";"TARADASH";"MARCO";;"LIVORNO";"M";646,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"RAVELLO";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";603,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"RAVELLO";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";25,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"RAVELLO";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";84,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"RAVELLO";"TARADASH";"MARCO";;"LIVORNO";"M";773,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"ROCCAPIEMONTE";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";2671,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"ROCCAPIEMONTE";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";119,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"ROCCAPIEMONTE";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";293,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"ROCCAPIEMONTE";"TARADASH";"MARCO";;"LIVORNO";"M";2115,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"SCALA";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";334,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"SCALA";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";5,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"SCALA";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";28,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"SCALA";"TARADASH";"MARCO";;"LIVORNO";"M";458,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"TRAMONTI";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";806,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"TRAMONTI";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";58,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"TRAMONTI";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";202,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"TRAMONTI";"TARADASH";"MARCO";;"LIVORNO";"M";1054,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Cava de' Tirreni";"VIETRI SUL MARE";"SCERMINO";"FELICE";;"CAVA DEI TERRENI";"M";2861,00;"L'ULIVO"
"CAMPANIA 2";"Cava de' Tirreni";"VIETRI SUL MARE";"FASOLINO";"RAFFAELE";;"NOCERA SUPERIORE";"M";118,00;"SOCIALISTA"
"CAMPANIA 2";"Cava de' Tirreni";"VIETRI SUL MARE";"RAIMONDO";"VINCENZO";;"MAGNANO AL MONTE";"M";290,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Cava de' Tirreni";"VIETRI SUL MARE";"TARADASH";"MARCO";;"LIVORNO";"M";2273,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"ANGRI";"GIORDANO";"LUIGI";;"PAGANI";"M";620,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Scafati";"ANGRI";"NOCERA";"LUIGI";;"EGIDIO DI MONTE ALBINI";"M";5151,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"ANGRI";"GALLO";"VINCENZO";;"ANGRI";"M";6341,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Scafati";"ANGRI";"SALES";"ISAIA";;"PAGANI";"M";5979,00;"L'ULIVO"
"CAMPANIA 2";"Scafati";"CORBARA";"GIORDANO";"LUIGI";;"PAGANI";"M";83,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Scafati";"CORBARA";"NOCERA";"LUIGI";;"EGIDIO DI MONTE ALBINI";"M";661,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"CORBARA";"GALLO";"VINCENZO";;"ANGRI";"M";423,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Scafati";"CORBARA";"SALES";"ISAIA";;"PAGANI";"M";356,00;"L'ULIVO"
"CAMPANIA 2";"Scafati";"PAGANI";"GIORDANO";"LUIGI";;"PAGANI";"M";1022,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Scafati";"PAGANI";"NOCERA";"LUIGI";;"EGIDIO DI MONTE ALBINI";"M";10243,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"PAGANI";"GALLO";"VINCENZO";;"ANGRI";"M";797,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Scafati";"PAGANI";"SALES";"ISAIA";;"PAGANI";"M";7128,00;"L'ULIVO"
"CAMPANIA 2";"Scafati";"SANT'EGIDIO DEL MONTE ALBINO";"GIORDANO";"LUIGI";;"PAGANI";"M";209,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Scafati";"SANT'EGIDIO DEL MONTE ALBINO";"NOCERA";"LUIGI";;"EGIDIO DI MONTE ALBINI";"M";3406,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"SANT'EGIDIO DEL MONTE ALBINO";"GALLO";"VINCENZO";;"ANGRI";"M";347,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Scafati";"SANT'EGIDIO DEL MONTE ALBINO";"SALES";"ISAIA";;"PAGANI";"M";1048,00;"L'ULIVO"
"CAMPANIA 2";"Scafati";"SCAFATI";"GIORDANO";"LUIGI";;"PAGANI";"M";776,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Scafati";"SCAFATI";"NOCERA";"LUIGI";;"EGIDIO DI MONTE ALBINI";"M";11471,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Scafati";"SCAFATI";"GALLO";"VINCENZO";;"ANGRI";"M";1234,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Scafati";"SCAFATI";"SALES";"ISAIA";;"PAGANI";"M";11796,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"CASTEL SAN GIORGIO";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";431,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"CASTEL SAN GIORGIO";"CITARELLA";"RAFFAELE";;"SALERINO";"M";259,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"CASTEL SAN GIORGIO";"TRIONE";"ALDO";;"SARNO";"M";3452,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"CASTEL SAN GIORGIO";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";364,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"CASTEL SAN GIORGIO";"RIZZO";"ANTONIO";;"SARNO";"M";2788,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Nocera Inferiore";"NOCERA  INFERIORE";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";1872,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"NOCERA  INFERIORE";"CITARELLA";"RAFFAELE";;"SALERINO";"M";1301,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"NOCERA  INFERIORE";"TRIONE";"ALDO";;"SARNO";"M";10882,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"NOCERA  INFERIORE";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";3633,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"NOCERA  INFERIORE";"RIZZO";"ANTONIO";;"SARNO";"M";11324,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Nocera Inferiore";"SAN MARZANO SUL SARNO";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";60,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"SAN MARZANO SUL SARNO";"CITARELLA";"RAFFAELE";;"SALERINO";"M";144,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"SAN MARZANO SUL SARNO";"TRIONE";"ALDO";;"SARNO";"M";1202,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"SAN MARZANO SUL SARNO";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";3399,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"SAN MARZANO SUL SARNO";"RIZZO";"ANTONIO";;"SARNO";"M";900,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Nocera Inferiore";"SAN VALENTINO TORIO";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";161,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"SAN VALENTINO TORIO";"CITARELLA";"RAFFAELE";;"SALERINO";"M";203,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"SAN VALENTINO TORIO";"TRIONE";"ALDO";;"SARNO";"M";1227,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"SAN VALENTINO TORIO";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";1286,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"SAN VALENTINO TORIO";"RIZZO";"ANTONIO";;"SARNO";"M";2000,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Nocera Inferiore";"SARNO";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";208,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"SARNO";"CITARELLA";"RAFFAELE";;"SALERINO";"M";406,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"SARNO";"TRIONE";"ALDO";;"SARNO";"M";6395,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"SARNO";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";754,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"SARNO";"RIZZO";"ANTONIO";;"SARNO";"M";10024,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Nocera Inferiore";"SIANO";"REALFONSO";"MARIA FELICITA";;"ANGRI";"M";134,00;"SOCIALISTA"
"CAMPANIA 2";"Nocera Inferiore";"SIANO";"CITARELLA";"RAFFAELE";;"SALERINO";"M";174,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Nocera Inferiore";"SIANO";"TRIONE";"ALDO";;"SARNO";"M";2959,00;"L'ULIVO"
"CAMPANIA 2";"Nocera Inferiore";"SIANO";"ANNUNZIATA";"ANDREA";;"SAN MARZANO SUL SARNO";"M";258,00;"PATTO PER L'AGRO"
"CAMPANIA 2";"Nocera Inferiore";"SIANO";"RIZZO";"ANTONIO";;"SARNO";"M";2125,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"ACERNO";"MALGIERI";"GENNARO";;"SOLOPACA";"M";591,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"ACERNO";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";315,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"ACERNO";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";844,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"ACERNO";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";68,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"BATTIPAGLIA";"MALGIERI";"GENNARO";;"SOLOPACA";"M";14496,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"BATTIPAGLIA";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";701,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"BATTIPAGLIA";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";11884,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"BATTIPAGLIA";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";1960,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"BELLIZZI";"MALGIERI";"GENNARO";;"SOLOPACA";"M";3539,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"BELLIZZI";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";333,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"BELLIZZI";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";3025,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"BELLIZZI";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";445,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"GIFFONI VALLE PIANA";"MALGIERI";"GENNARO";;"SOLOPACA";"M";1819,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"GIFFONI VALLE PIANA";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";157,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"GIFFONI VALLE PIANA";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";4439,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"GIFFONI VALLE PIANA";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";240,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO PUGLIANO";"MALGIERI";"GENNARO";;"SOLOPACA";"M";1722,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO PUGLIANO";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";101,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO PUGLIANO";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";1227,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO PUGLIANO";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";217,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO ROVELLA";"MALGIERI";"GENNARO";;"SOLOPACA";"M";2236,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO ROVELLA";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";1771,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO ROVELLA";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";1855,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"MONTECORVINO ROVELLA";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";537,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"OLEVANO SUL TUSCIANO";"MALGIERI";"GENNARO";;"SOLOPACA";"M";1547,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"OLEVANO SUL TUSCIANO";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";235,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"OLEVANO SUL TUSCIANO";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";1564,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"OLEVANO SUL TUSCIANO";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";244,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Battipaglia";"PONTECAGNANO FAIANO";"MALGIERI";"GENNARO";;"SOLOPACA";"M";6486,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Battipaglia";"PONTECAGNANO FAIANO";"PICARDI";"MICHELE";;"MONTECORVINO ROVELLA";"M";453,00;"SOCIALISTA"
"CAMPANIA 2";"Battipaglia";"PONTECAGNANO FAIANO";"CARPINELLI";"UGO";;"GIFFONI VALLEPIANA";"M";6155,00;"L'ULIVO"
"CAMPANIA 2";"Battipaglia";"PONTECAGNANO FAIANO";"COSCIA";"GIOVANNI CESARE";;"ALBANELLA";"M";830,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"AGROPOLI";"MENNELLA";"ANTONIO";;"SERRE";"M";145,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"AGROPOLI";"NAPONIELLO";"NICOLA";;"EBOLI";"M";553,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"AGROPOLI";"CARDIELLO";"FRANCO";;"EBOLI";"M";5754,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"AGROPOLI";"INDELLI";"ENRICO";;"SALERNO";"M";4411,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"ALBANELLA";"MENNELLA";"ANTONIO";;"SERRE";"M";101,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"ALBANELLA";"NAPONIELLO";"NICOLA";;"EBOLI";"M";217,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"ALBANELLA";"CARDIELLO";"FRANCO";;"EBOLI";"M";1690,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"ALBANELLA";"INDELLI";"ENRICO";;"SALERNO";"M";1606,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"ALTAVILLA SILENTINA";"MENNELLA";"ANTONIO";;"SERRE";"M";130,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"ALTAVILLA SILENTINA";"NAPONIELLO";"NICOLA";;"EBOLI";"M";355,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"ALTAVILLA SILENTINA";"CARDIELLO";"FRANCO";;"EBOLI";"M";2213,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"ALTAVILLA SILENTINA";"INDELLI";"ENRICO";;"SALERNO";"M";1395,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"CAMPAGNA";"MENNELLA";"ANTONIO";;"SERRE";"M";709,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"CAMPAGNA";"NAPONIELLO";"NICOLA";;"EBOLI";"M";481,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"CAMPAGNA";"CARDIELLO";"FRANCO";;"EBOLI";"M";3166,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"CAMPAGNA";"INDELLI";"ENRICO";;"SALERNO";"M";3718,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"CAPACCIO";"MENNELLA";"ANTONIO";;"SERRE";"M";220,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"CAPACCIO";"NAPONIELLO";"NICOLA";;"EBOLI";"M";767,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"CAPACCIO";"CARDIELLO";"FRANCO";;"EBOLI";"M";5448,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"CAPACCIO";"INDELLI";"ENRICO";;"SALERNO";"M";4048,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"CASTELCIVITA";"MENNELLA";"ANTONIO";;"SERRE";"M";35,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"CASTELCIVITA";"NAPONIELLO";"NICOLA";;"EBOLI";"M";42,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"CASTELCIVITA";"CARDIELLO";"FRANCO";;"EBOLI";"M";448,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"CASTELCIVITA";"INDELLI";"ENRICO";;"SALERNO";"M";735,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"CICERALE";"MENNELLA";"ANTONIO";;"SERRE";"M";33,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"CICERALE";"NAPONIELLO";"NICOLA";;"EBOLI";"M";38,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"CICERALE";"CARDIELLO";"FRANCO";;"EBOLI";"M";555,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"CICERALE";"INDELLI";"ENRICO";;"SALERNO";"M";257,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"CONTRONE";"MENNELLA";"ANTONIO";;"SERRE";"M";16,00;"SOCIALISTA"
"CAMPANIA 2";"Eboli";"CONTRONE";"NAPONIELLO";"NICOLA";;"EBOLI";"M";15,00;"MOV.SOC.TRICOLORE"
"CAMPANIA 2";"Eboli";"CONTRONE";"CARDIELLO";"FRANCO";;"EBOLI";"M";193,00;"POLO PER LE LIBERTA'"
"CAMPANIA 2";"Eboli";"CONTRONE";"INDELLI";"ENRICO";;"SALERNO";"M";328,00;"L'ULIVO"
"CAMPANIA 2";"Eboli";"EBOLI";"MENNELLA";"ANTONIO";;"SERRE";"M";1091,00;"SOCIALISTA"
