"circ";"coll";"comune";"elettoritot";"elettorimaschi";"NUMVOTANTITOTALI";"NUMVOTANTIMASCHI";"VOTIVALIDI";"SKBIANCHE"
"PIEMONTE 1";"Pinerolo";"BOBBIO PELLICE";580,00;;402,00;;359,00;17,00
"PIEMONTE 1";"Pinerolo";"BRICHERASIO";3447,00;;2927,00;;2654,00;112,00
"PIEMONTE 1";"Pinerolo";"BURIASCO";1094,00;;936,00;;832,00;56,00
"PIEMONTE 1";"Pinerolo";"CAMPIGLIONE-FENILE";1039,00;;929,00;;860,00;33,00
"PIEMONTE 1";"Pinerolo";"CANTALUPA";1599,00;;1419,00;;1311,00;55,00
"PIEMONTE 1";"Pinerolo";"CAVOUR";4471,00;;3766,00;;3443,00;141,00
"PIEMONTE 1";"Pinerolo";"CUMIANA";5643,00;;4920,00;;4528,00;141,00
"PIEMONTE 1";"Pinerolo";"FENESTRELLE";586,00;;506,00;;452,00;22,00
"PIEMONTE 1";"Pinerolo";"FROSSASCO";2311,00;;1971,00;;1821,00;63,00
"PIEMONTE 1";"Pinerolo";"GARZIGLIANA";445,00;;400,00;;351,00;23,00
"PIEMONTE 1";"Pinerolo";"INVERSO PINASCA";569,00;;451,00;;418,00;11,00
"PIEMONTE 1";"Pinerolo";"LUSERNA SAN GIOVANNI";7006,00;;5625,00;;5139,00;165,00
"PIEMONTE 1";"Pinerolo";"LUSERNETTA";444,00;;375,00;;332,00;18,00
"PIEMONTE 1";"Pinerolo";"MACELLO";955,00;;846,00;;744,00;49,00
"PIEMONTE 1";"Pinerolo";"MASSELLO";93,00;;66,00;;58,00;3,00
"PIEMONTE 1";"Pinerolo";"OSASCO";735,00;;654,00;;595,00;26,00
"PIEMONTE 1";"Pinerolo";"PEROSA ARGENTINA";3475,00;;2912,00;;2670,00;85,00
"PIEMONTE 1";"Pinerolo";"PERRERO";810,00;;583,00;;536,00;28,00
"PIEMONTE 1";"Pinerolo";"PINASCA";2586,00;;2147,00;;1984,00;79,00
"PIEMONTE 1";"Pinerolo";"PINEROLO";30235,00;;25674,00;;23778,00;752,00
"PIEMONTE 1";"Pinerolo";"PIOSSASCO";12908,00;;11446,00;;10665,00;251,00
"PIEMONTE 1";"Pinerolo";"PISCINA";2435,00;;2148,00;;1945,00;82,00
"PIEMONTE 1";"Pinerolo";"POMARETTO";975,00;;819,00;;751,00;27,00
"PIEMONTE 1";"Pinerolo";"PORTE";820,00;;711,00;;649,00;22,00
"PIEMONTE 1";"Pinerolo";"PRAGELATO";369,00;;308,00;;278,00;16,00
"PIEMONTE 1";"Pinerolo";"PRALI";296,00;;235,00;;226,00;8,00
"PIEMONTE 1";"Pinerolo";"PRAMOLLO";262,00;;200,00;;176,00;10,00
"PIEMONTE 1";"Pinerolo";"PRAROSTINO";954,00;;725,00;;675,00;17,00
"PIEMONTE 1";"Pinerolo";"ROLETTO";1569,00;;1394,00;;1284,00;47,00
"PIEMONTE 1";"Pinerolo";"RORA'";232,00;;176,00;;168,00;5,00
"PIEMONTE 1";"Pinerolo";"ROURE";896,00;;781,00;;721,00;24,00
"PIEMONTE 1";"Pinerolo";"SALZA DI PINEROLO";83,00;;60,00;;52,00;3,00
"PIEMONTE 1";"Pinerolo";"SAN GERMANO CHISONE";1572,00;;1289,00;;1187,00;39,00
"PIEMONTE 1";"Pinerolo";"SAN PIETRO VAL LEMINA";1164,00;;1004,00;;920,00;32,00
"PIEMONTE 1";"Pinerolo";"SAN SECONDO DI PINEROLO";2950,00;;2472,00;;2309,00;64,00
"PIEMONTE 1";"Pinerolo";"TORRE PELLICE";4251,00;;3283,00;;3052,00;73,00
"PIEMONTE 1";"Pinerolo";"USSEAUX";199,00;;138,00;;124,00;5,00
"PIEMONTE 1";"Pinerolo";"VILLAFRANCA PIEMONTE";4132,00;;3430,00;;3146,00;137,00
"PIEMONTE 1";"Pinerolo";"VILLAR PELLICE";1186,00;;835,00;;737,00;44,00
"PIEMONTE 1";"Pinerolo";"VILLAR PEROSA";3701,00;;3238,00;;2970,00;101,00
"PIEMONTE 2";"Alba";"ALBA";24913,00;;21977,00;;20499,00;639,00
"PIEMONTE 2";"Alba";"ALBARETTO DELLA TORRE";225,00;;211,00;;199,00;2,00
"PIEMONTE 2";"Alba";"ARGUELLO";143,00;;129,00;;123,00;1,00
"PIEMONTE 2";"Alba";"BALDISSERO D'ALBA";906,00;;779,00;;703,00;48,00
"PIEMONTE 2";"Alba";"BARBARESCO";549,00;;489,00;;454,00;22,00
"PIEMONTE 2";"Alba";"BAROLO";588,00;;515,00;;483,00;18,00
"PIEMONTE 2";"Alba";"BENEVELLO";348,00;;319,00;;289,00;17,00
"PIEMONTE 2";"Alba";"BORGOMALE";291,00;;251,00;;223,00;18,00
"PIEMONTE 2";"Alba";"BOSSOLASCO";589,00;;496,00;;457,00;23,00
"PIEMONTE 2";"Alba";"BRA";22493,00;;19704,00;;18115,00;632,00
"PIEMONTE 2";"Alba";"CANALE";4228,00;;3745,00;;3486,00;137,00
"PIEMONTE 2";"Alba";"CASTAGNITO";1363,00;;1185,00;;1106,00;40,00
"PIEMONTE 2";"Alba";"CASTIGLIONE FALLETTO";467,00;;421,00;;393,00;13,00
"PIEMONTE 2";"Alba";"CERESOLE ALBA";1660,00;;1463,00;;1344,00;58,00
"PIEMONTE 2";"Alba";"CERRETO DELLE LANGHE";334,00;;281,00;;234,00;17,00
"PIEMONTE 2";"Alba";"CERVERE";1420,00;;1261,00;;1163,00;37,00
"PIEMONTE 2";"Alba";"CHERASCO";5488,00;;4828,00;;4451,00;172,00
"PIEMONTE 2";"Alba";"CISSONE";112,00;;93,00;;78,00;10,00
"PIEMONTE 2";"Alba";"CORNELIANO D'ALBA";1537,00;;1330,00;;1236,00;42,00
"PIEMONTE 2";"Alba";"CRAVANZANA";381,00;;323,00;;302,00;9,00
"PIEMONTE 2";"Alba";"DIANO D'ALBA";2396,00;;2167,00;;2010,00;69,00
"PIEMONTE 2";"Alba";"GRINZANE CAVOUR";1442,00;;1306,00;;1221,00;39,00
"PIEMONTE 2";"Alba";"GUARENE";2274,00;;2059,00;;1923,00;64,00
"PIEMONTE 2";"Alba";"LA MORRA";2132,00;;1840,00;;1728,00;45,00
"PIEMONTE 2";"Alba";"LEQUIO BERRIA";503,00;;416,00;;370,00;27,00
"PIEMONTE 2";"Alba";"MAGLIANO ALFIERI";1363,00;;1191,00;;1099,00;33,00
"PIEMONTE 2";"Alba";"MONFORTE D'ALBA";1730,00;;1440,00;;1294,00;80,00
"PIEMONTE 2";"Alba";"MONTA'";3480,00;;3107,00;;2810,00;131,00
"PIEMONTE 2";"Alba";"MONTALDO ROERO";765,00;;680,00;;632,00;20,00
"PIEMONTE 2";"Alba";"MONTELUPO ALBESE";398,00;;352,00;;332,00;7,00
"PIEMONTE 2";"Alba";"MONTEU ROERO";1332,00;;1106,00;;995,00;51,00
"PIEMONTE 2";"Alba";"MONTICELLO D'ALBA";1499,00;;1315,00;;1222,00;44,00
"PIEMONTE 2";"Alba";"NARZOLE";2565,00;;2198,00;;2025,00;107,00
"PIEMONTE 2";"Alba";"NEVIGLIE";359,00;;321,00;;297,00;14,00
"PIEMONTE 2";"Alba";"NOVELLO";763,00;;644,00;;577,00;41,00
"PIEMONTE 2";"Alba";"PIOBESI D'ALBA";773,00;;704,00;;672,00;15,00
"PIEMONTE 2";"Alba";"POCAPAGLIA";2078,00;;1843,00;;1674,00;78,00
"PIEMONTE 2";"Alba";"RODDI";992,00;;881,00;;836,00;16,00
"PIEMONTE 2";"Alba";"RODDINO";347,00;;290,00;;257,00;17,00
"PIEMONTE 2";"Alba";"RODELLO";738,00;;697,00;;647,00;27,00
"PIEMONTE 2";"Alba";"SANFRE'";1910,00;;1656,00;;1476,00;88,00
"PIEMONTE 2";"Alba";"SANTA VITTORIA D'ALBA";2043,00;;1816,00;;1684,00;71,00
"PIEMONTE 2";"Alba";"SANTO STEFANO ROERO";1059,00;;877,00;;794,00;39,00
"PIEMONTE 2";"Alba";"SERRALUNGA D'ALBA";433,00;;372,00;;337,00;24,00
"PIEMONTE 2";"Alba";"SERRAVALLE LANGHE";294,00;;236,00;;215,00;13,00
"PIEMONTE 2";"Alba";"SINIO";391,00;;335,00;;314,00;15,00
"PIEMONTE 2";"Alba";"SOMANO";353,00;;293,00;;265,00;21,00
"PIEMONTE 2";"Alba";"SOMMARIVA DEL BOSCO";4781,00;;4147,00;;3734,00;179,00
"PIEMONTE 2";"Alba";"SOMMARIVA PERNO";2061,00;;1802,00;;1657,00;60,00
"PIEMONTE 2";"Alba";"TREISO";598,00;;544,00;;503,00;21,00
"PIEMONTE 2";"Alba";"TREZZO TINELLA";309,00;;286,00;;254,00;15,00
"PIEMONTE 2";"Alba";"VERDUNO";392,00;;352,00;;331,00;12,00
"PIEMONTE 2";"Alba";"VEZZA D'ALBA";1725,00;;1567,00;;1473,00;50,00
"PIEMONTE 2";"Savigliano";"ACCEGLIO";210,00;;153,00;;136,00;6,00
"PIEMONTE 2";"Savigliano";"BAGNOLO PIEMONTE";4482,00;;3673,00;;3208,00;179,00
"PIEMONTE 2";"Savigliano";"BARGE";6028,00;;5093,00;;4567,00;263,00
"PIEMONTE 2";"Savigliano";"BELLINO";194,00;;139,00;;113,00;16,00
"PIEMONTE 2";"Savigliano";"BRONDELLO";302,00;;248,00;;222,00;17,00
"PIEMONTE 2";"Savigliano";"BROSSASCO";1036,00;;837,00;;782,00;31,00
"PIEMONTE 2";"Savigliano";"CANOSIO";91,00;;77,00;;68,00;6,00
"PIEMONTE 2";"Savigliano";"CARAMAGNA PIEMONTE";2073,00;;1774,00;;1576,00;87,00
"PIEMONTE 2";"Savigliano";"CARDE'";917,00;;814,00;;746,00;43,00
"PIEMONTE 2";"Savigliano";"CARTIGNANO";163,00;;128,00;;118,00;2,00
"PIEMONTE 2";"Savigliano";"CASALGRASSO";1112,00;;994,00;;916,00;34,00
"PIEMONTE 2";"Savigliano";"CASTELDELFINO";278,00;;163,00;;144,00;8,00
"PIEMONTE 2";"Savigliano";"CASTELLAR";198,00;;167,00;;146,00;14,00
"PIEMONTE 2";"Savigliano";"CAVALLERLEONE";487,00;;435,00;;373,00;41,00
"PIEMONTE 2";"Savigliano";"CAVALLERMAGGIORE";3887,00;;3423,00;;3144,00;128,00
"PIEMONTE 2";"Savigliano";"CELLE DI MACRA";121,00;;91,00;;81,00;4,00
"PIEMONTE 2";"Savigliano";"CRISSOLO";232,00;;161,00;;139,00;15,00
"PIEMONTE 2";"Savigliano";"DRONERO";5946,00;;5116,00;;4766,00;164,00
"PIEMONTE 2";"Savigliano";"ELVA";141,00;;85,00;;80,00;3,00
"PIEMONTE 2";"Savigliano";"ENVIE";1539,00;;1279,00;;1162,00;74,00
"PIEMONTE 2";"Savigliano";"FAULE";318,00;;276,00;;254,00;12,00
"PIEMONTE 2";"Savigliano";"FRASSINO";421,00;;248,00;;208,00;22,00
"PIEMONTE 2";"Savigliano";"GAMBASCA";284,00;;227,00;;192,00;20,00
"PIEMONTE 2";"Savigliano";"GENOLA";1720,00;;1533,00;;1412,00;62,00
"PIEMONTE 2";"Savigliano";"ISASCA";99,00;;92,00;;83,00;8,00
"PIEMONTE 2";"Savigliano";"LAGNASCO";1116,00;;1002,00;;917,00;42,00
"PIEMONTE 2";"Savigliano";"MACRA";64,00;;50,00;;47,00;3,00
"PIEMONTE 2";"Savigliano";"MANTA";2712,00;;2379,00;;2209,00;65,00
"PIEMONTE 2";"Savigliano";"MARENE";2106,00;;1860,00;;1703,00;93,00
"PIEMONTE 2";"Savigliano";"MARMORA";112,00;;80,00;;73,00;4,00
"PIEMONTE 2";"Savigliano";"MARTINIANA PO";632,00;;497,00;;428,00;44,00
"PIEMONTE 2";"Savigliano";"MELLE";426,00;;285,00;;242,00;31,00
"PIEMONTE 2";"Savigliano";"MONASTEROLO DI SAVIGLIANO";928,00;;824,00;;765,00;32,00
"PIEMONTE 2";"Savigliano";"MORETTA";3339,00;;2911,00;;2648,00;152,00
"PIEMONTE 2";"Savigliano";"MURELLO";789,00;;675,00;;599,00;44,00
"PIEMONTE 2";"Savigliano";"ONCINO";107,00;;65,00;;57,00;5,00
"PIEMONTE 2";"Savigliano";"OSTANA";102,00;;56,00;;49,00;2,00
"PIEMONTE 2";"Savigliano";"PAESANA";2782,00;;2234,00;;2021,00;95,00
"PIEMONTE 2";"Savigliano";"PAGNO";434,00;;377,00;;337,00;29,00
"PIEMONTE 2";"Savigliano";"PIASCO";2208,00;;1980,00;;1812,00;93,00
"PIEMONTE 2";"Savigliano";"POLONGHERA";987,00;;867,00;;793,00;49,00
"PIEMONTE 2";"Savigliano";"PONTECHIANALE";214,00;;151,00;;138,00;7,00
"PIEMONTE 2";"Savigliano";"PRAZZO";235,00;;182,00;;169,00;4,00
"PIEMONTE 2";"Savigliano";"RACCONIGI";8253,00;;7044,00;;6404,00;252,00
"PIEMONTE 2";"Savigliano";"REVELLO";3379,00;;2842,00;;2619,00;134,00
"PIEMONTE 2";"Savigliano";"RIFREDDO";835,00;;706,00;;631,00;51,00
"PIEMONTE 2";"Savigliano";"ROCCABRUNA";1203,00;;977,00;;911,00;35,00
"PIEMONTE 2";"Savigliano";"ROSSANA";866,00;;709,00;;643,00;39,00
"PIEMONTE 2";"Savigliano";"RUFFIA";225,00;;206,00;;187,00;10,00
"PIEMONTE 2";"Savigliano";"SALUZZO";13373,00;;11345,00;;10549,00;364,00
"PIEMONTE 2";"Savigliano";"SAMPEYRE";1368,00;;830,00;;758,00;35,00
"PIEMONTE 2";"Savigliano";"SAN DAMIANO MACRA";500,00;;338,00;;314,00;16,00
"PIEMONTE 2";"Savigliano";"SANFRONT";2317,00;;1849,00;;1682,00;83,00
"PIEMONTE 2";"Savigliano";"SAVIGLIANO";16285,00;;14416,00;;13500,00;381,00
"PIEMONTE 2";"Savigliano";"SCARNAFIGI";1507,00;;1309,00;;1207,00;62,00
"PIEMONTE 2";"Savigliano";"STROPPO";110,00;;82,00;;78,00;0,00
"PIEMONTE 2";"Savigliano";"TORRE SAN GIORGIO";570,00;;493,00;;441,00;28,00
"PIEMONTE 2";"Savigliano";"VALMALA";83,00;;58,00;;54,00;3,00
"PIEMONTE 2";"Savigliano";"VENASCA";1305,00;;1121,00;;1037,00;53,00
"PIEMONTE 2";"Savigliano";"VERZUOLO";5027,00;;4461,00;;4155,00;154,00
"PIEMONTE 2";"Savigliano";"VILLANOVA SOLARO";696,00;;606,00;;530,00;39,00
"PIEMONTE 2";"Savigliano";"VILLAR SAN COSTANZO";1092,00;;909,00;;836,00;42,00
"PIEMONTE 2";"Fossano";"ALTO";106,00;;88,00;;81,00;4,00
"PIEMONTE 2";"Fossano";"BAGNASCO";921,00;;755,00;;696,00;26,00
"PIEMONTE 2";"Fossano";"BASTIA MONDOVI'";528,00;;435,00;;394,00;17,00
"PIEMONTE 2";"Fossano";"BATTIFOLLO";260,00;;205,00;;196,00;6,00
"PIEMONTE 2";"Fossano";"BEINETTE";2240,00;;1898,00;;1772,00;50,00
"PIEMONTE 2";"Fossano";"BELVEDERE LANGHE";317,00;;265,00;;239,00;18,00
"PIEMONTE 2";"Fossano";"BENE VAGIENNA";2782,00;;2358,00;;2135,00;103,00
"PIEMONTE 2";"Fossano";"BONVICINO";109,00;;96,00;;90,00;3,00
"PIEMONTE 2";"Fossano";"BRIAGLIA";238,00;;200,00;;183,00;7,00
"PIEMONTE 2";"Fossano";"BRIGA ALTA";72,00;;59,00;;55,00;1,00
"PIEMONTE 2";"Fossano";"CAMERANA";659,00;;560,00;;511,00;21,00
"PIEMONTE 2";"Fossano";"CAPRAUNA";135,00;;117,00;;95,00;12,00
"PIEMONTE 2";"Fossano";"CARRU'";3386,00;;2819,00;;2593,00;88,00
"PIEMONTE 2";"Fossano";"CASTELLINO TANARO";305,00;;243,00;;223,00;6,00
"PIEMONTE 2";"Fossano";"CASTELNUOVO DI CEVA";115,00;;99,00;;94,00;2,00
"PIEMONTE 2";"Fossano";"CEVA";4731,00;;4004,00;;3720,00;113,00
"PIEMONTE 2";"Fossano";"CHIUSA DI PESIO";3034,00;;2530,00;;2303,00;93,00
"PIEMONTE 2";"Fossano";"CIGLIE'";191,00;;152,00;;140,00;8,00
"PIEMONTE 2";"Fossano";"CLAVESANA";806,00;;670,00;;622,00;25,00
"PIEMONTE 2";"Fossano";"DOGLIANI";3857,00;;3305,00;;3076,00;115,00
"PIEMONTE 2";"Fossano";"FARIGLIANO";1498,00;;1268,00;;1176,00;52,00
"PIEMONTE 2";"Fossano";"FOSSANO";19501,00;;17659,00;;16261,00;584,00
"PIEMONTE 2";"Fossano";"FRABOSA SOPRANA";898,00;;689,00;;627,00;32,00
"PIEMONTE 2";"Fossano";"FRABOSA SOTTANA";1126,00;;944,00;;891,00;25,00
"PIEMONTE 2";"Fossano";"GARESSIO";3327,00;;2686,00;;2505,00;74,00
"PIEMONTE 2";"Fossano";"GOTTASECCA";186,00;;170,00;;150,00;6,00
"PIEMONTE 2";"Fossano";"IGLIANO";83,00;;66,00;;64,00;0,00
"PIEMONTE 2";"Fossano";"LEQUIO TANARO";547,00;;452,00;;411,00;17,00
"PIEMONTE 2";"Fossano";"LESEGNO";655,00;;550,00;;512,00;19,00
"PIEMONTE 2";"Fossano";"LISIO";240,00;;202,00;;177,00;9,00
"PIEMONTE 2";"Fossano";"MAGLIANO ALPI";1754,00;;1499,00;;1373,00;52,00
"PIEMONTE 2";"Fossano";"MARGARITA";1044,00;;901,00;;832,00;29,00
"PIEMONTE 2";"Fossano";"MARSAGLIA";306,00;;252,00;;239,00;10,00
"PIEMONTE 2";"Fossano";"MOMBARCARO";310,00;;254,00;;231,00;10,00
"PIEMONTE 2";"Fossano";"MOMBASIGLIO";555,00;;465,00;;422,00;16,00
"PIEMONTE 2";"Fossano";"MONASTERO DI VASCO";971,00;;829,00;;784,00;22,00
"PIEMONTE 2";"Fossano";"MONASTEROLO CASOTTO";134,00;;103,00;;93,00;5,00
"PIEMONTE 2";"Fossano";"MONCHIERO";412,00;;352,00;;324,00;17,00
"PIEMONTE 2";"Fossano";"MONDOVI'";18612,00;;15691,00;;14707,00;345,00
"PIEMONTE 2";"Fossano";"MONESIGLIO";721,00;;615,00;;563,00;25,00
"PIEMONTE 2";"Fossano";"MONTALDO DI MONDOVI'";558,00;;437,00;;390,00;27,00
"PIEMONTE 2";"Fossano";"MONTEZEMOLO";209,00;;181,00;;172,00;5,00
"PIEMONTE 2";"Fossano";"MOROZZO";1657,00;;1428,00;;1325,00;49,00
"PIEMONTE 2";"Fossano";"MURAZZANO";795,00;;640,00;;576,00;41,00
"PIEMONTE 2";"Fossano";"NIELLA TANARO";885,00;;689,00;;624,00;17,00
"PIEMONTE 2";"Fossano";"NUCETTO";418,00;;345,00;;318,00;14,00
"PIEMONTE 2";"Fossano";"ORMEA";2014,00;;1646,00;;1494,00;75,00
"PIEMONTE 2";"Fossano";"PAMPARATO";452,00;;347,00;;321,00;18,00
"PIEMONTE 2";"Fossano";"PAROLDO";227,00;;192,00;;177,00;6,00
"PIEMONTE 2";"Fossano";"PERLO";138,00;;113,00;;102,00;6,00
"PIEMONTE 2";"Fossano";"PEVERAGNO";4219,00;;3495,00;;3258,00;96,00
"PIEMONTE 2";"Fossano";"PIANFEI";1508,00;;1196,00;;1096,00;50,00
"PIEMONTE 2";"Fossano";"PIOZZO";868,00;;692,00;;638,00;28,00
"PIEMONTE 2";"Fossano";"PRIERO";389,00;;307,00;;287,00;10,00
"PIEMONTE 2";"Fossano";"PRIOLA";718,00;;593,00;;551,00;11,00
"PIEMONTE 2";"Fossano";"ROASCIO";79,00;;65,00;;61,00;4,00
"PIEMONTE 2";"Fossano";"ROBURENT";549,00;;452,00;;427,00;10,00
"PIEMONTE 2";"Fossano";"ROCCA CIGLIE'";195,00;;149,00;;135,00;4,00
"PIEMONTE 2";"Fossano";"ROCCA DE' BALDI";1386,00;;1187,00;;1083,00;47,00
"PIEMONTE 2";"Fossano";"ROCCAFORTE MONDOVI'";1730,00;;1420,00;;1314,00;49,00
"PIEMONTE 2";"Fossano";"SALE DELLE LANGHE";415,00;;358,00;;333,00;12,00
"PIEMONTE 2";"Fossano";"SALE SAN GIOVANNI";161,00;;141,00;;126,00;8,00
"PIEMONTE 2";"Fossano";"SALICETO";1318,00;;1132,00;;1040,00;39,00
"PIEMONTE 2";"Fossano";"SALMOUR";519,00;;435,00;;391,00;22,00
"PIEMONTE 2";"Fossano";"SAN BENEDETTO BELBO";186,00;;163,00;;147,00;7,00
"PIEMONTE 2";"Fossano";"SAN MICHELE MONDOVI'";1757,00;;1462,00;;1343,00;49,00
"PIEMONTE 2";"Fossano";"SANT'ALBANO STURA";1651,00;;1484,00;;1386,00;49,00
"PIEMONTE 2";"Fossano";"SCAGNELLO";189,00;;171,00;;161,00;5,00
"PIEMONTE 2";"Fossano";"TORRE MONDOVI'";505,00;;401,00;;364,00;24,00
"PIEMONTE 2";"Fossano";"TORRESINA";76,00;;69,00;;58,00;6,00
"PIEMONTE 2";"Fossano";"TRINITA'";1689,00;;1440,00;;1313,00;60,00
"PIEMONTE 2";"Fossano";"VICOFORTE";2508,00;;2118,00;;1988,00;40,00
"PIEMONTE 2";"Fossano";"VILLANOVA MONDOVI'";4180,00;;3544,00;;3309,00;98,00
"PIEMONTE 2";"Fossano";"VIOLA";419,00;;340,00;;313,00;7,00
"PIEMONTE 2";"Cuneo";"AISONE";253,00;;207,00;;196,00;5,00
"PIEMONTE 2";"Cuneo";"ARGENTERA";80,00;;61,00;;57,00;1,00
"PIEMONTE 2";"Cuneo";"BERNEZZO";2187,00;;1970,00;;1853,00;56,00
"PIEMONTE 2";"Cuneo";"BORGO SAN DALMAZZO";9114,00;;7976,00;;7348,00;250,00
"PIEMONTE 2";"Cuneo";"BOVES";7344,00;;6309,00;;5762,00;239,00
"PIEMONTE 2";"Cuneo";"BUSCA";7464,00;;6534,00;;6040,00;208,00
"PIEMONTE 2";"Cuneo";"CARAGLIO";4860,00;;4184,00;;3871,00;155,00
"PIEMONTE 2";"Cuneo";"CASTELLETTO STURA";902,00;;793,00;;720,00;37,00
"PIEMONTE 2";"Cuneo";"CASTELMAGNO";134,00;;101,00;;94,00;3,00
"PIEMONTE 2";"Cuneo";"CENTALLO";4825,00;;4423,00;;3949,00;222,00
"PIEMONTE 2";"Cuneo";"CERVASCA";3198,00;;2833,00;;2622,00;75,00
"PIEMONTE 2";"Cuneo";"COSTIGLIOLE SALUZZO";2619,00;;2280,00;;2126,00;74,00
"PIEMONTE 2";"Cuneo";"CUNEO";46170,00;;40551,00;;37853,00;1122,00
"PIEMONTE 2";"Cuneo";"DEMONTE";1878,00;;1458,00;;1319,00;65,00
"PIEMONTE 2";"Cuneo";"ENTRACQUE";780,00;;595,00;;531,00;32,00
"PIEMONTE 2";"Cuneo";"GAIOLA";352,00;;318,00;;293,00;14,00
"PIEMONTE 2";"Cuneo";"LIMONE PIEMONTE";1411,00;;1215,00;;1149,00;37,00
"PIEMONTE 2";"Cuneo";"MOIOLA";276,00;;227,00;;211,00;7,00
"PIEMONTE 2";"Cuneo";"MONTANERA";531,00;;485,00;;448,00;23,00
"PIEMONTE 2";"Cuneo";"MONTEMALE DI CUNEO";228,00;;180,00;;164,00;8,00
"PIEMONTE 2";"Cuneo";"MONTEROSSO GRANA";521,00;;384,00;;345,00;26,00
"PIEMONTE 2";"Cuneo";"PIETRAPORZIO";117,00;;92,00;;76,00;10,00
"PIEMONTE 2";"Cuneo";"PRADLEVES";328,00;;257,00;;232,00;15,00
"PIEMONTE 2";"Cuneo";"RITTANA";153,00;;98,00;;87,00;5,00
"PIEMONTE 2";"Cuneo";"ROASCHIA";182,00;;140,00;;126,00;9,00
"PIEMONTE 2";"Cuneo";"ROBILANTE";1924,00;;1627,00;;1414,00;87,00
"PIEMONTE 2";"Cuneo";"ROCCASPARVERA";532,00;;447,00;;409,00;18,00
"PIEMONTE 2";"Cuneo";"ROCCAVIONE";2403,00;;1948,00;;1804,00;58,00
"PIEMONTE 2";"Cuneo";"SAMBUCO";100,00;;56,00;;44,00;5,00
"PIEMONTE 2";"Cuneo";"TARANTASCA";1487,00;;1349,00;;1249,00;42,00
"PIEMONTE 2";"Cuneo";"VALDIERI";897,00;;710,00;;622,00;43,00
"PIEMONTE 2";"Cuneo";"VALGRANA";682,00;;567,00;;525,00;22,00
"PIEMONTE 2";"Cuneo";"VALLORIATE";209,00;;127,00;;111,00;7,00
"PIEMONTE 2";"Cuneo";"VERNANTE";1202,00;;1031,00;;946,00;50,00
"PIEMONTE 2";"Cuneo";"VIGNOLO";1532,00;;1332,00;;1248,00;30,00
"PIEMONTE 2";"Cuneo";"VILLAFALLETTO";2398,00;;2165,00;;1995,00;93,00
"PIEMONTE 2";"Cuneo";"VINADIO";704,00;;535,00;;489,00;19,00
"PIEMONTE 2";"Cuneo";"VOTTIGNASCO";469,00;;424,00;;362,00;32,00
"PIEMONTE 2";"Canelli";"AGLIANO";1559,00;;1270,00;;1156,00;79,00
"PIEMONTE 2";"Canelli";"ANTIGNANO";931,00;;787,00;;708,00;45,00
"PIEMONTE 2";"Canelli";"AZZANO D'ASTI";302,00;;277,00;;264,00;8,00
"PIEMONTE 2";"Canelli";"BELVEGLIO";322,00;;249,00;;228,00;15,00
"PIEMONTE 2";"Canelli";"BRUNO";343,00;;311,00;;294,00;8,00
"PIEMONTE 2";"Canelli";"BUBBIO";811,00;;693,00;;626,00;32,00
"PIEMONTE 2";"Canelli";"CALAMANDRANA";1261,00;;1090,00;;1008,00;39,00
"PIEMONTE 2";"Canelli";"CALOSSO";1199,00;;998,00;;904,00;55,00
"PIEMONTE 2";"Canelli";"CANELLI";9014,00;;7756,00;;7193,00;247,00
"PIEMONTE 2";"Canelli";"CASSINASCO";526,00;;431,00;;400,00;16,00
"PIEMONTE 2";"Canelli";"CASTAGNOLE DELLE LANZE";3046,00;;2595,00;;2395,00;114,00
"PIEMONTE 2";"Canelli";"CASTEL BOGLIONE";576,00;;472,00;;442,00;17,00
"PIEMONTE 2";"Canelli";"CASTELLETTO MOLINA";158,00;;113,00;;99,00;9,00
"PIEMONTE 2";"Canelli";"CASTELLO DI ANNONE";1545,00;;1345,00;;1216,00;71,00
"PIEMONTE 2";"Canelli";"CASTELNUOVO BELBO";834,00;;703,00;;670,00;18,00
"PIEMONTE 2";"Canelli";"CASTELNUOVO CALCEA";706,00;;568,00;;516,00;28,00
"PIEMONTE 2";"Canelli";"CASTEL ROCCHERO";340,00;;281,00;;262,00;10,00
"PIEMONTE 2";"Canelli";"CELLARENGO";453,00;;387,00;;367,00;10,00
"PIEMONTE 2";"Canelli";"CELLE ENOMONDO";445,00;;371,00;;336,00;11,00
"PIEMONTE 2";"Canelli";"CERRO TANARO";543,00;;49,00;;45,00;0,00
"PIEMONTE 2";"Canelli";"CESSOLE";438,00;;327,00;;291,00;21,00
"PIEMONTE 2";"Canelli";"CISTERNA D'ASTI";1040,00;;906,00;;800,00;58,00
"PIEMONTE 2";"Canelli";"COAZZOLO";251,00;;227,00;;216,00;5,00
"PIEMONTE 2";"Canelli";"CORTIGLIONE";487,00;;406,00;;383,00;14,00
"PIEMONTE 2";"Canelli";"COSTIGLIOLE D'ASTI";5066,00;;4209,00;;3864,00;168,00
"PIEMONTE 2";"Canelli";"DUSINO SAN MICHELE";721,00;;626,00;;577,00;22,00
"PIEMONTE 2";"Canelli";"FERRERE";1175,00;;985,00;;870,00;34,00
"PIEMONTE 2";"Canelli";"FONTANILE";503,00;;399,00;;381,00;9,00
"PIEMONTE 2";"Canelli";"INCISA SCAPACCINO";1769,00;;1472,00;;1347,00;77,00
